,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
127,1.28,car.rightforward2,283.4006693740174,-8.0,22.22,0.0,0.0,0.0,90.0
128,1.29,car.rightforward2,283.62286719791143,-8.0,22.22,0.0,0.0,0.0,90.0
129,1.3,car.rightforward2,283.8450650218055,-8.0,22.22,0.0,0.0,0.0,90.0
130,1.31,car.rightforward2,284.0672628456996,-8.0,22.22,0.0,0.0,0.0,90.0
131,1.32,car.rightforward2,284.2894606695936,-8.0,22.22,0.0,0.0,0.0,90.0
132,1.33,car.rightforward2,284.5116584934877,-8.0,22.22,0.0,0.0,0.0,90.0
133,1.34,car.rightforward2,284.73385631738176,-8.0,22.22,0.0,0.0,0.0,90.0
134,1.35,car.rightforward2,284.95605414127584,-8.0,22.22,0.0,0.0,0.0,90.0
135,1.36,car.rightforward2,285.17825196516986,-8.0,22.22,0.0,0.0,0.0,90.0
136,1.37,car.rightforward2,285.40044978906394,-8.0,22.22,0.0,0.0,0.0,90.0
137,1.38,car.rightforward2,285.622647612958,-8.0,22.22,0.0,0.0,0.0,90.0
138,1.39,car.rightforward2,285.84484543685204,-8.0,22.22,0.0,0.0,0.0,90.0
139,1.4,car.rightforward2,286.0670432607461,-8.0,22.22,0.0,0.0,0.0,90.0
140,1.41,car.rightforward2,286.2892410846402,-8.0,22.22,0.0,0.0,0.0,90.0
141,1.42,car.rightforward2,286.5114389085342,-8.0,22.22,0.0,0.0,0.0,90.0
142,1.43,car.rightforward2,286.7336367324283,-8.0,22.22,0.0,0.0,0.0,90.0
143,1.44,car.rightforward2,286.9558345563224,-8.0,22.22,0.0,0.0,0.0,90.0
144,1.45,car.rightforward2,287.17803238021645,-8.0,22.22,0.0,0.0,0.0,90.0
145,1.46,car.rightforward2,287.40023020411047,-8.0,22.22,0.0,0.0,0.0,90.0
146,1.47,car.rightforward2,287.62242802800455,-8.0,22.22,0.0,0.0,0.0,90.0
147,1.48,car.rightforward2,287.8446258518986,-8.0,22.22,0.0,0.0,0.0,90.0
148,1.49,car.rightforward2,288.06682367579265,-8.0,22.22,0.0,0.0,0.0,90.0
149,1.5,car.rightforward2,288.2890214996867,-8.0,22.22,0.0,0.0,0.0,90.0
150,1.51,car.rightforward2,288.5112193235808,-8.0,22.22,0.0,0.0,0.0,90.0
151,1.52,car.rightforward2,288.7334171474748,-8.0,22.22,0.0,0.0,0.0,90.0
152,1.53,car.rightforward2,288.9556149713689,-8.0,22.22,0.0,0.0,0.0,90.0
153,1.54,car.rightforward2,289.177812795263,-8.0,22.22,0.0,0.0,0.0,90.0
154,1.55,car.rightforward2,289.400010619157,-8.0,22.22,0.0,0.0,0.0,90.0
155,1.56,car.rightforward2,289.6222084430511,-8.0,22.22,0.0,0.0,0.0,90.0
156,1.57,car.rightforward2,289.84440626694516,-8.0,22.22,0.0,0.0,0.0,90.0
157,1.58,car.rightforward2,290.06660409083923,-8.0,22.22,0.0,0.0,0.0,90.0
158,1.59,car.rightforward2,290.28880191473326,-8.0,22.22,0.0,0.0,0.0,90.0
159,1.6,car.rightforward2,290.51099973862733,-8.0,22.22,0.0,0.0,0.0,90.0
160,1.61,car.rightforward2,290.7331975625214,-8.0,22.22,0.0,0.0,0.0,90.0
161,1.62,car.rightforward2,290.95539538641543,-8.0,22.22,0.0,0.0,0.0,90.0
162,1.63,car.rightforward2,291.1775932103095,-8.0,22.22,0.0,0.0,0.0,90.0
163,1.64,car.rightforward2,291.3997910342036,-8.0,22.22,0.0,0.0,0.0,90.0
164,1.65,car.rightforward2,291.6219888580976,-8.0,22.22,0.0,0.0,0.0,90.0
165,1.66,car.rightforward2,291.8441866819917,-8.0,22.22,0.0,0.0,0.0,90.0
166,1.67,car.rightforward2,292.06638450588576,-8.0,22.22,0.0,0.0,0.0,90.0
