,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
137,1.38,car.rightrear1,180.78532802391356,-8.0,22.63227442073444,0.0,-0.009859938164069604,0.0,90.0
138,1.39,car.rightrear1,181.01164711750744,-8.0,22.632131006166983,0.0,-0.014341456745725623,0.0,90.0
139,1.4,car.rightrear1,181.23796432945795,-8.0,22.6319428399916,0.0,-0.018816617538419678,0.0,90.0
140,1.41,car.rightrear1,181.46427921289825,-8.0,22.63170998668391,0.0,-0.02328533076898509,0.0,90.0
141,1.42,car.rightrear1,181.69059132161493,-8.0,22.63143251160613,0.0,-0.027747507778030922,0.0,90.0
142,1.43,car.rightrear1,181.916900210057,-8.0,22.631110480996004,0.0,-0.03220306101248127,0.0,90.0
143,1.44,car.rightrear1,182.14320543334463,-8.0,22.63074396195585,0.0,-0.03665190401527241,0.0,90.0
144,1.45,car.rightrear1,182.36950654727735,-8.0,22.63033302244167,0.0,-0.04109395141824734,0.0,90.0
145,1.46,car.rightrear1,182.59580310834275,-8.0,22.629877731252332,0.0,-0.04552911893362932,0.0,90.0
146,1.47,car.rightrear1,182.82209467372473,-8.0,22.62937815801888,0.0,-0.049957323345140026,0.0,90.0
147,1.48,car.rightrear1,183.04838080131174,-8.0,22.628834373193875,0.0,-0.054378482500538894,0.0,90.0
148,1.49,car.rightrear1,183.27466104970478,-8.0,22.628246448040848,0.0,-0.05879251530274132,0.0,90.0
149,1.5,car.rightrear1,183.50093497822553,-8.0,22.627614454623824,0.0,-0.06319934170235797,0.0,90.0
150,1.51,car.rightrear1,183.72720214692424,-8.0,22.626938465796933,0.0,-0.06759888268916825,0.0,90.0
151,1.52,car.rightrear1,183.95346211658742,-8.0,22.626218555194093,0.0,-0.07199106028394908,0.0,90.0
152,1.53,car.rightrear1,184.17971444874564,-8.0,22.62545479721878,0.0,-0.07637579753136947,0.0,90.0
153,1.54,car.rightrear1,184.4059587056811,-8.0,22.624647267033872,0.0,-0.08075301849075345,0.0,90.0
