,vehicle_id,time,input acceleration,desire acceleration
19987,car.forward,4.26,0.0,0.0
19988,car.leftforward0,4.26,0.2529524134927068,0.2529524134927068
19989,car.leftforward1,4.26,0.04854810667238085,0.04854810667238085
19990,car.leftforward2,4.26,0.0,0.0
19991,car.leftrear0,4.26,-0.00020292131541985726,-0.00020292131541985726
19992,car.leftrear1,4.26,-0.6560360817361105,-0.6560360817361105
19993,car.rightforward0,4.26,-0.47991908700893826,-0.47991908700893826
19994,car.rightforward1,4.26,0.24296041650605726,0.24296041650605726
19995,car.rightforward2,4.26,0.0,0.0
19996,car.rightrear0,4.26,-0.5697724289590584,-0.5697724289590584
19997,car.rightrear1,4.26,-0.7837885271993864,-0.7837885271993864
19998,car.forward,4.27,0.0,0.0
19999,car.leftforward0,4.27,0.2569867695370469,0.2569867695370469
20000,car.leftforward1,4.27,0.048578668785723506,0.048578668785723506
20001,car.leftforward2,4.27,0.0,0.0
20002,car.leftrear0,4.27,-0.0002011973462224148,-0.0002011973462224148
20003,car.leftrear1,4.27,-0.6517976798135876,-0.6517976798135876
20004,car.rightforward0,4.27,-0.4753892007379289,-0.4753892007379289
20005,car.rightforward1,4.27,0.24767754301001155,0.24767754301001155
20006,car.rightforward2,4.27,0.0,0.0
20007,car.rightrear0,4.27,-0.5619707289189777,-0.5619707289189777
20008,car.rightrear1,4.27,-0.78295603713218,-0.78295603713218
20009,car.forward,4.28,0.0,0.0
20010,car.leftforward0,4.28,0.2609828188674892,0.2609828188674892
20011,car.leftforward1,4.28,0.04860800016309383,0.04860800016309383
20012,car.leftforward2,4.28,0.0,0.0
20013,car.leftrear0,4.28,-0.00019948802344043058,-0.00019948802344043058
20014,car.leftrear1,4.28,-0.6475519345138693,-0.6475519345138693
20015,car.rightforward0,4.28,-0.4708544897571782,-0.4708544897571782
20016,car.rightforward1,4.28,0.2523499352143026,0.2523499352143026
20017,car.rightforward2,4.28,0.0,0.0
20018,car.rightrear0,4.28,-0.5542228663092095,-0.5542228663092095
20019,car.rightrear1,4.28,-0.7820982520470828,-0.7820982520470828
20020,car.forward,4.29,0.0,0.0
20021,car.leftforward0,4.29,0.26494074820894564,0.26494074820894564
20022,car.leftforward1,4.29,0.04863611067418672,0.04863611067418672
20023,car.leftforward2,4.29,0.0,0.0
20024,car.leftrear0,4.29,-0.00019779322264277255,-0.00019779322264277255
20025,car.leftrear1,4.29,-0.6432991523523555,-0.6432991523523555
20026,car.rightforward0,4.29,-0.4663152659506082,-0.4663152659506082
20027,car.rightforward1,4.29,0.2569778033950545,0.2569778033950545
20028,car.rightforward2,4.29,0.0,0.0
20029,car.rightrear0,4.29,-0.5465287111363466,-0.5465287111363466
20030,car.rightrear1,4.29,-0.7812152854166844,-0.7812152854166844
20031,car.forward,4.3,0.0,0.0
20032,car.leftforward0,4.3,0.2688607446240159,0.2688607446240159
20033,car.leftforward1,4.3,0.04866301012924906,0.04866301012924906
20034,car.leftforward2,4.3,0.0,0.0
20035,car.leftrear0,4.3,-0.0001961128204522211,-0.0001961128204522211
20036,car.leftrear1,4.3,-0.6390396369773791,-0.6390396369773791
20037,car.rightforward0,4.3,-0.46177183824641455,-0.46177183824641455
20038,car.rightforward1,4.3,0.2615613585098284,0.2615613585098284
20039,car.rightforward2,4.3,0.0,0.0
20040,car.rightrear0,4.3,-0.5388881294670997,-0.5388881294670997
20041,car.rightrear1,4.3,-0.7803072519679166,-0.7803072519679166
20042,car.forward,4.31,0.0,0.0
20043,car.leftforward0,4.31,0.2727429954908387,0.2727429954908387
20044,car.leftforward1,4.31,0.04868870827939631,0.04868870827939631
20045,car.leftforward2,4.31,0.0,0.0
20046,car.leftrear0,4.31,-0.00019444669454244943,-0.00019444669454244943
20047,car.leftrear1,4.31,-0.6347736891826674,-0.6347736891826674
20048,car.rightforward0,4.31,-0.45722451262760444,-0.45722451262760444
20049,car.rightforward1,4.31,0.26610081216661463,0.26610081216661463
20050,car.rightforward2,4.31,0.0,0.0
20051,car.rightrear0,4.31,-0.5313009835025406,-0.5313009835025406
20052,car.rightrear1,4.31,-0.779374267658167,-0.779374267658167
20053,car.forward,4.32,0.0,0.0
20054,car.leftforward0,4.32,0.27658768848124327,0.27658768848124327
20055,car.leftforward1,4.32,0.04871321481690352,0.04871321481690352
20056,car.leftforward2,4.32,0.0,0.0
20057,car.leftrear0,4.32,-0.00019279472362292437,-0.00019279472362292437
20058,car.leftrear1,4.32,-0.6305016069198466,-0.6305016069198466
20059,car.rightforward0,4.32,-0.45267359214269315,-0.45267359214269315
20060,car.rightforward1,4.32,0.27059637659323643,0.27059637659323643
20061,car.rightforward2,4.32,0.0,0.0
20062,car.rightrear0,4.32,-0.5237671316519141,-0.5237671316519141
20063,car.rightrear1,4.32,-0.7784164496515926,-0.7784164496515926
20064,car.forward,4.33,0.0,0.0
20065,car.leftforward0,4.33,0.2803950115392082,0.2803950115392082
20066,car.leftforward1,4.33,0.04873653937553646,0.04873653937553646
20067,car.leftforward2,4.33,0.0,0.0
20068,car.leftrear0,4.33,-0.0001911567874389064,-0.0001911567874389064
20069,car.leftrear1,4.33,-0.626223685311068,-0.626223685311068
20070,car.rightforward0,4.33,-0.448119376916557,-0.448119376916557
20071,car.rightforward1,4.33,0.27504826460720144,0.27504826460720144
20072,car.rightforward2,4.33,0.0,0.0
20073,car.rightrear0,4.33,-0.5162864286060191,-0.5162864286060191
20074,car.rightrear1,4.33,-0.7774339162955789,-0.7774339162955789
20075,car.forward,4.34,0.0,0.0
20076,car.leftforward0,4.34,0.2841651528596292,0.2841651528596292
20077,car.leftforward1,4.34,0.04875869153083626,0.04875869153083626
20078,car.leftforward2,4.34,0.0,0.0
20079,car.leftrear0,4.34,-0.00018953276675635067,-0.00018953276675635067
20080,car.leftrear1,4.34,-0.6219402166616724,-0.6219402166616724
20081,car.rightforward0,4.34,-0.44356216416140254,-0.44356216416140254
20082,car.rightforward1,4.34,0.279456689585901,0.279456689585901
20083,car.rightforward2,4.34,0.0,0.0
20084,car.rightrear0,4.34,-0.508858725410088,-0.508858725410088
20085,car.rightrear1,4.34,-0.7764267870974217,-0.7764267870974217
20086,car.forward,4.35,0.0,0.0
20087,car.leftforward0,4.35,0.28789830086741386,0.28789830086741386
20088,car.leftforward1,4.35,0.04877968080042422,0.04877968080042422
20089,car.leftforward2,4.35,0.0,0.0
20090,car.leftrear0,4.35,-0.0001879225433498277,-0.0001879225433498277
20091,car.leftrear1,4.35,-0.6176514904729469,-0.6176514904729469
20092,car.rightforward0,4.35,-0.43900224818786204,-0.43900224818786204
20093,car.rightforward1,4.35,0.28382186543726684,0.28382186543726684
20094,car.rightforward2,4.35,0.0,0.0
20095,car.rightrear0,4.35,-0.5014838695362722,-0.5014838695362722
20096,car.rightrear1,4.35,-0.7753951827011444,-0.7753951827011444
20097,car.forward,4.36,0.0,0.0
20098,car.leftforward0,4.36,0.2915946441968522,0.2915946441968522
20099,car.leftforward1,4.36,0.04879951664432375,0.04879951664432375
20100,car.leftforward2,4.36,0.0,0.0
20101,car.leftrear0,4.36,-0.0001863260000025235,-0.0001863260000025235
20102,car.leftrear1,4.36,-0.6133577934549702,-0.6133577934549702
20103,car.rightforward0,4.36,-0.43443992041627466,-0.43443992041627466
20104,car.rightforward1,4.36,0.28814400657082473,0.28814400657082473
20105,car.rightforward2,4.36,0.0,0.0
20106,car.rightrear0,4.36,-0.49416170495556955,-0.49416170495556955
20107,car.rightrear1,4.36,-0.7743392248645231,-0.7743392248645231
20108,car.forward,4.37,0.0,0.0
20109,car.leftforward0,4.37,0.2952543716713145,0.2952543716713145
20110,car.leftforward1,4.37,0.048818208465227275,0.048818208465227275
20111,car.leftforward2,4.37,0.0,0.0
20112,car.leftrear0,4.37,-0.00018474302049114043,-0.00018474302049114043
20113,car.leftrear1,4.37,-0.6090594095395211,-0.6090594095395211
20114,car.rightforward0,4.37,-0.429875469388039,-0.429875469388039
20115,car.rightforward1,4.37,0.2924233278691508,0.2924233278691508
20116,car.rightforward2,4.37,0.0,0.0
20117,car.rightrear0,4.37,-0.48689207220932396,-0.48689207220932396
20118,car.rightrear1,4.37,-0.7732590364363059,-0.7732590364363059
20119,car.forward,4.38,0.0,0.0
20120,car.leftforward0,4.38,0.29887767228325135,0.29887767228325135
20121,car.leftforward1,4.38,0.04883576560882419,0.04883576560882419
20122,car.leftforward2,4.38,0.0,0.0
20123,car.leftrear0,4.38,-0.00018317348958287737,-0.00018317348958287737
20124,car.leftrear1,4.38,-0.6047566198930371,-0.6047566198930371
20125,car.rightforward0,4.38,-0.42530918077712665,-0.42530918077712665
20126,car.rightforward1,4.38,0.2966600446597094,0.2966600446597094
20127,car.rightforward2,4.38,0.0,0.0
20128,car.rightrear0,4.38,-0.47967480848019006,-0.47967480848019006
20129,car.rightrear1,4.38,-0.7721547413335583,-0.7721547413335583
20130,car.forward,4.39,0.0,0.0
20131,car.leftforward0,4.39,0.3024647351744747,0.3024647351744747
20132,car.leftforward1,4.39,0.04885219736408164,0.04885219736408164
20133,car.leftforward2,4.39,0.0,0.0
20134,car.leftrear0,4.39,-0.0001816172930203308,-0.0001816172930203308
20135,car.leftrear1,4.39,-0.600449702929663,-0.600449702929663
20136,car.rightforward0,4.39,-0.42074133740169245,-0.42074133740169245
20137,car.rightforward1,4.39,0.3008543726871209,0.3008543726871209
20138,car.rightforward2,4.39,0.0,0.0
20139,car.rightrear0,4.39,-0.47250974766263454,-0.47250974766263454
20140,car.rightrear1,4.39,-0.7710264645192619,-0.7710264645192619
20141,car.forward,4.4,0.0,0.0
20142,car.leftforward0,4.4,0.30601574961675526,0.30601574961675526
20143,car.leftforward1,4.4,0.04886751296354602,0.04886751296354602
20144,car.leftforward2,4.4,0.0,0.0
20145,car.leftrear0,4.4,-0.0001800743175184749,-0.0001800743175184749
20146,car.leftrear1,4.4,-0.5961389343243475,-0.5961389343243475
20147,car.rightforward0,4.4,-0.4161722192358216,-0.4161722192358216
20148,car.rightforward1,4.4,0.30500652808579876,0.30500652808579876
20149,car.rightforward2,4.4,0.0,0.0
20150,car.rightrear0,4.4,-0.46539672043290237,-0.46539672043290237
20151,car.rightrear1,4.4,-0.7698743319800216,-0.7698743319800216
20152,car.forward,4.41,0.0,0.0
20153,car.leftforward0,4.41,0.30953090499267866,0.30953090499267866
20154,car.leftforward1,4.41,0.04888172158364679,0.04888172158364679
20155,car.leftforward2,4.41,0.0,0.0
20156,car.leftrear0,4.41,-0.0001785444507525824,-0.0001785444507525824
20157,car.leftrear1,4.41,-0.5918245870260128,-0.5918245870260128
20158,car.rightforward0,4.41,-0.4116021034214109,-0.4116021034214109
20159,car.rightforward1,4.41,0.30911672735302176,0.30911672735302176
20160,car.rightforward2,4.41,0.0,0.0
20161,car.rightrear0,4.41,-0.4583355543184564,-0.4583355543184564
20162,car.rightrear1,4.41,-0.7686984707039995,-0.7686984707039995
20163,car.forward,4.42,0.0,0.0
20164,car.leftforward0,4.42,0.313010390776868,0.313010390776868
20165,car.leftforward1,4.42,0.04889483234497741,0.04889483234497741
20166,car.leftforward2,4.42,0.0,0.0
20167,car.leftrear0,4.42,-0.00017702758135520468,-0.00017702758135520468
20168,car.leftrear1,4.42,-0.5875069312707851,-0.5875069312707851
20169,car.rightforward0,4.42,-0.40703126428011466,-0.40703126428011466
20170,car.rightforward1,4.42,0.313185187322349,0.313185187322349
20171,car.rightforward2,4.42,0.0,0.0
20172,car.rightrear0,4.42,-0.451326073766924,-0.451326073766924
20173,car.rightrear1,4.42,-0.7674990086590218,-0.7674990086590218
20174,car.forward,4.43,0.0,0.0
20175,car.leftforward0,4.43,0.316454396517428,0.316454396517428
20176,car.leftforward1,4.43,0.04890685431258479,0.04890685431258479
20177,car.leftforward2,4.43,0.0,0.0
20178,car.leftrear0,4.43,-0.00017552359890409263,-0.00017552359890409263
20179,car.leftrear1,4.43,-0.5831862345952755,-0.5831862345952755
20180,car.rightforward0,4.43,-0.40245997332544103,-0.40245997332544103
20181,car.rightforward1,4.43,0.31721212513744845,0.31721212513744845
20182,car.rightforward2,4.43,0.0,0.0
20183,car.rightrear0,4.43,-0.44436810021447304,-0.44436810021447304
20184,car.rightrear1,4.43,-0.7662760747708444,-0.7662760747708444
20185,car.forward,4.44,0.0,0.0
20186,car.leftforward0,4.44,0.31986311181769667,0.31986311181769667
20187,car.leftforward1,4.44,0.04891779649627262,0.04891779649627262
20188,car.leftforward2,4.44,0.0,0.0
20189,car.leftrear0,4.44,-0.00017403239391615698,-0.00017403239391615698
20190,car.leftrear1,4.44,-0.5788627618499156,-0.5788627618499156
20191,car.rightforward0,4.44,-0.3978884992749567,-0.3978884992749567
20192,car.rightforward1,4.44,0.32119775822633967,0.32119775822633967
20193,car.rightforward2,4.44,0.0,0.0
20194,car.rightrear0,4.44,-0.4374614521536766,-0.4374614521536766
20195,car.rightrear1,4.44,-0.7650297989016168,-0.7650297989016168
20196,car.forward,4.45,0.0,0.0
20197,car.leftforward0,4.45,0.3232367263182949,0.3232367263182949
20198,car.leftforward1,4.45,0.04892766785088512,0.04892766785088512
20199,car.leftforward2,4.45,0.0,0.0
20200,car.leftrear0,4.45,-0.0001725538578353891,-0.0001725538578353891
20201,car.leftrear1,4.45,-0.5745367752123468,-0.5745367752123468
20202,car.rightforward0,4.45,-0.39331710806255804,-0.39331710806255804
20203,car.rightforward1,4.45,0.32514230427595514,0.32514230427595514
20204,car.rightforward2,4.45,0.0,0.0
20205,car.rightrear0,4.45,-0.4306059452008171,-0.4306059452008171
20206,car.rightrear1,4.45,-0.7637603118285221,-0.7637603118285221
20207,car.forward,4.46,0.0,0.0
20208,car.leftforward0,4.46,0.32657542967946185,0.32657542967946185
20209,car.leftforward1,4.46,0.048936477276589924,0.048936477276589924
20210,car.leftforward2,4.46,0.0,0.0
20211,car.leftrear0,4.46,-0.00017108788302984122,-0.00017108788302984122
20212,car.leftrear1,4.46,-0.5702085342008747,-0.5702085342008747
20213,car.rightforward0,4.46,-0.388746062850889,-0.388746062850889
20214,car.rightforward1,4.46,0.32904598120716066,0.32904598120716066
20215,car.rightforward2,4.46,0.0,0.0
20216,car.rightrear0,4.46,-0.42380139216265666,-0.42380139216265666
20217,car.rightrear1,4.46,-0.7624677452225912,-0.7624677452225912
20218,car.forward,4.47,0.0,0.0
20219,car.leftforward0,4.47,0.3298794115636565,0.3298794115636565
20220,car.leftforward1,4.47,0.04894423361916986,0.04894423361916986
20221,car.leftforward2,4.47,0.0,0.0
20222,car.leftrear0,4.47,-0.00016963436278558675,-0.00016963436278558675
20223,car.leftrear1,4.47,-0.5658782956879392,-0.5658782956879392
20224,car.rightforward0,4.47,-0.38417562404383393,-0.38417562404383393
20225,car.rightforward1,4.47,0.33290900715009597,0.33290900715009597
20226,car.rightforward2,4.47,0.0,0.0
20227,car.rightrear0,4.47,-0.4170476031026209,-0.4170476031026209
20228,car.rightrear1,4.47,-0.761152231627696,-0.761152231627696
20229,car.forward,4.48,0.0,0.0
20230,car.leftforward0,4.48,0.33314886161844237,0.33314886161844237
20231,car.leftforward1,4.48,0.04895094567031161,0.04895094567031161
20232,car.leftforward2,4.48,0.0,0.0
20233,car.leftrear0,4.48,-0.00016819319128860143,-0.00016819319128860143
20234,car.leftrear1,4.48,-0.5615463139136825,-0.5615463139136825
20235,car.rightforward0,4.48,-0.37960604929910124,-0.37960604929910124
20236,car.rightforward1,4.48,0.33673160041992345,0.33673160041992345
20237,car.rightforward2,4.48,0.0,0.0
20238,car.rightrear0,4.48,-0.41034438540645324,-0.41034438540645324
20239,car.rightrear1,4.48,-0.7598139044397105,-0.7598139044397105
20240,car.forward,4.49,0.0,0.0
20241,car.leftforward0,4.49,0.3363839694596651,0.3363839694596651
20242,car.leftforward1,4.49,0.048956622167882796,0.048956622167882796
20243,car.leftforward2,4.49,0.0,0.0
20244,car.leftrear0,4.49,-0.00016676426362778328,-0.00016676426362778328
20245,car.leftrear1,4.49,-0.5572128404995075,-0.5572128404995075
20246,car.rightforward0,4.49,-0.3750375935409215,-0.3750375935409215
20247,car.rightforward1,4.49,0.34051397949294326,0.34051397949294326
20248,car.rightforward2,4.49,0.0,0.0
20249,car.rightrear0,4.49,-0.40369154384727457,-0.40369154384727457
20250,car.rightrear1,4.49,-0.7584528978858873,-0.7584528978858873
20251,car.forward,4.5,0.0,0.0
20252,car.leftforward0,4.5,0.33958492465489387,0.33958492465489387
20253,car.leftforward1,4.5,0.04896127179621493,0.04896127179621493
20254,car.leftforward2,4.5,0.0,0.0
20255,car.leftrear0,4.5,-0.0001653474757798534,-0.0001653474757798534
20256,car.leftrear1,4.5,-0.5528781244617191,-0.5528781244617191
20257,car.rightforward0,4.5,-0.37052055446476645,-0.37052055446476645
20258,car.rightforward1,4.5,0.3442563629830597,0.3442563629830597
20259,car.rightforward2,4.5,0.0,0.0
20260,car.rightrear0,4.5,-0.39708888065009296,-0.39708888065009296
20261,car.rightrear1,4.5,-0.7570693470043683,-0.7570693470043683
20262,car.forward,4.51,0.0,0.0
20263,car.leftforward0,4.51,0.34275191670712113,0.34275191670712113
20264,car.leftforward1,4.51,0.04896490318638838,0.04896490318638838
20265,car.leftforward2,4.51,0.0,0.0
20266,car.leftrear0,4.51,-0.00016394272461237592,-0.00016394272461237592
20267,car.leftrear1,4.51,-0.5485424122251696,-0.5485424122251696
20268,car.rightforward0,4.51,-0.36603546740511905,-0.36603546740511905
20269,car.rightforward1,4.51,0.34795896961866957,0.34795896961866957
20270,car.rightforward2,4.51,0.0,0.0
20271,car.rightrear0,4.51,-0.3905361955557196,-0.3905361955557196
20272,car.rightrear1,4.51,-0.7556636782920455,-0.7556636782920455
20273,car.forward,4.52,0.0,0.0
20274,car.leftforward0,4.52,0.3458851350387553,0.3458851350387553
20275,car.leftforward1,4.52,0.048967524916515265,0.048967524916515265
20276,car.leftforward2,4.52,0.0,0.0
20277,car.leftrear0,4.52,-0.00016254990786261913,-0.00016254990786261913
20278,car.leftrear1,4.52,-0.5442059476369907,-0.5442059476369907
20279,car.rightforward0,4.52,-0.36154924233240193,-0.36154924233240193
20280,car.rightforward1,4.52,0.35162201821985883,0.35162201821985883
20281,car.rightforward2,4.52,0.0,0.0
20282,car.rightrear0,4.52,-0.38403328707295215,-0.38403328707295215
20283,car.rightrear1,4.52,-0.7542362030400613,-0.7542362030400613
20284,car.forward,4.53,0.0,0.0
20285,car.leftforward0,4.53,0.3489847689758876,0.3489847689758876
20286,car.leftforward1,4.53,0.04896914551200701,0.04896914551200701
20287,car.leftforward2,4.53,0.0,0.0
20288,car.leftrear0,4.53,-0.00016116892413755579,-0.00016116892413755579
20289,car.leftrear1,4.53,-0.5398689719803207,-0.5398689719803207
20290,car.rightforward0,4.53,-0.3570621701012428,-0.3570621701012428
20291,car.rightforward1,4.53,0.35524572767598395,0.35524572767598395
20292,car.rightforward2,4.53,0.0,0.0
20293,car.rightrear0,4.53,-0.37757995206418427,-0.37757995206418427
20294,car.rightrear1,4.53,-0.7527870387800275,-0.7527870387800275
20295,car.forward,4.54,0.0,0.0
20296,car.leftforward0,4.54,0.35205100773280007,0.35205100773280007
20297,car.leftforward1,4.54,0.048969773445850934,0.048969773445850934
20298,car.leftforward2,4.54,0.0,0.0
20299,car.leftrear0,4.54,-0.00015979967290782326,-0.00015979967290782326
20300,car.leftrear1,4.54,-0.5355317239880832,-0.5355317239880832
20301,car.rightforward0,4.54,-0.352574538825213,-0.352574538825213
20302,car.rightforward1,4.54,0.3588303169236351,0.3588303169236351
20303,car.rightforward2,4.54,0.0,0.0
20304,car.rightrear0,4.54,-0.37117598501026006,-0.37117598501026006
20305,car.rightrear1,4.54,-0.751316304145152,-0.751316304145152
20306,car.forward,4.55,0.0,0.0
20307,car.leftforward0,4.55,0.3550840403967266,0.3550840403967266
20308,car.leftforward1,4.55,0.048969417138912674,0.048969417138912674
20309,car.leftforward2,4.55,0.0,0.0
20310,car.leftrear0,4.55,-0.00015844205449866422,-0.00015844205449866422
20311,car.leftrear1,4.55,-0.5311944398567843,-0.5311944398567843
20312,car.rightforward0,4.55,-0.34808663387964317,-0.34808663387964317
20313,car.rightforward1,4.55,0.3623760049249243,0.3623760049249243
20314,car.rightforward2,4.55,0.0,0.0
20315,car.rightrear0,4.55,-0.36482117807364256,-0.36482117807364256
20316,car.rightrear1,4.55,-0.7498241188484072,-0.7498241188484072
20317,car.forward,4.56,0.0,0.0
20318,car.leftforward0,4.56,0.3580840559129457,0.3580840559129457
20319,car.leftforward1,4.56,0.048968084960174685,0.048968084960174685
20320,car.leftforward2,4.56,0.0,0.0
20321,car.leftrear0,4.56,-0.00015709597007784737,-0.00015709597007784737
20322,car.leftrear1,4.56,-0.5268573532603915,-0.5268573532603915
20323,car.rightforward0,4.56,-0.34359873790466394,-0.34359873790466394
20324,car.rightforward1,4.56,0.36588301064614104,0.36588301064614104
20325,car.rightforward2,4.56,0.0,0.0
20326,car.rightrear0,4.56,-0.3585153211610326,-0.3585153211610326
20327,car.rightrear1,4.56,-0.7483106036608274,-0.7483106036608274
20328,car.forward,4.57,0.0,0.0
20329,car.leftforward0,4.57,0.3610512430700221,0.3610512430700221
20330,car.leftforward1,4.57,0.04896578522703815,0.04896578522703815
20331,car.leftforward2,4.57,0.0,0.0
20332,car.leftrear0,4.57,-0.00015576132165566746,-0.00015576132165566746
20333,car.leftrear1,4.57,-0.5225206953641464,-0.5225206953641464
20334,car.rightforward0,4.57,-0.33911113080855965,-0.33911113080855965
20335,car.rightforward1,4.57,0.3693515530367635,0.3693515530367635
20336,car.rightforward2,4.57,0.0,0.0
20337,car.rightrear0,4.57,-0.3522582019853333,-0.3522582019853333
20338,car.rightrear1,4.57,-0.7467758803899192,-0.7467758803899192
20339,car.forward,4.58,0.0,0.0
20340,car.leftforward0,4.58,0.36398579048540425,0.36398579048540425
20341,car.leftforward1,4.58,0.048962526205573204,0.048962526205573204
20342,car.leftforward2,4.58,0.0,0.0
20343,car.leftrear0,4.58,-0.0001544380120758859,-0.0001544380120758859
20344,car.leftrear1,4.58,-0.518184694838504,-0.518184694838504
20345,car.rightforward0,4.58,-0.33462408977134384,-0.33462408977134384
20346,car.rightforward1,4.58,0.3727818510088148,0.3727818510088148
20347,car.rightforward2,4.58,0.0,0.0
20348,car.rightrear0,4.58,-0.3460496061270595,-0.3460496061270595
20349,car.rightrear1,4.58,-0.7452200718581965,-0.7452200718581965
20350,car.forward,4.59,0.0,0.0
20351,car.leftforward0,4.59,0.3668878865912433,0.3668878865912433
20352,car.leftforward1,4.59,0.04895831611079762,0.04895831611079762
20353,car.leftforward2,4.59,0.0,0.0
20354,car.leftrear0,4.59,-0.0001531259450066713,-0.0001531259450066713
20355,car.leftrear1,4.59,-0.513849577873044,-0.513849577873044
20356,car.rightforward0,4.59,-0.33013788924862264,-0.33013788924862264
20357,car.rightforward1,4.59,0.3761741234165594,0.3761741234165594
20358,car.rightforward2,4.59,0.0,0.0
20359,car.rightrear0,4.59,-0.33988931709507186,-0.33988931709507186
20360,car.rightrear1,4.59,-0.7436433018818478,-0.7436433018818478
20361,car.forward,4.6,0.0,0.0
20362,car.leftforward0,4.6,0.3697577196204136,0.3697577196204136
20363,car.leftforward1,4.6,0.04895316310696704,0.04895316310696704
20364,car.leftforward2,4.6,0.0,0.0
20365,car.leftrear0,4.6,-0.00015182502493455983,-0.00015182502493455983
20366,car.leftrear1,4.6,-0.5095155681904171,-0.5095155681904171
20367,car.rightforward0,4.6,-0.3256528009756817,-0.3256528009756817
20368,car.rightforward1,4.6,0.37952858903656006,0.37952858903656006
20369,car.rightforward2,4.6,0.0,0.0
20370,car.rightrear0,4.6,-0.3337771163867558,-0.3337771163867558
20371,car.rightrear1,4.6,-0.7420456952495563,-0.7420456952495563
20372,car.forward,4.61,0.0,0.0
20373,car.leftforward0,4.61,0.37259547759287726,0.37259547759287726
20374,car.leftforward1,4.61,0.04894707530779829,0.04894707530779829
20375,car.leftforward2,4.61,0.0,0.0
20376,car.leftrear0,4.61,-0.00015053515715539588,-0.00015053515715539588
20377,car.leftrear1,4.61,-0.5051828870603001,-0.5051828870603001
20378,car.rightforward0,4.61,-0.3211690939718427,-0.3211690939718427
20379,car.rightforward1,4.61,0.3828454665480572,0.3828454665480572
20380,car.rightforward2,4.61,0.0,0.0
20381,car.rightrear0,4.61,-0.3277127835475473,-0.3277127835475473
20382,car.rightrear1,4.61,-0.7404273777014124,-0.7404273777014124
20383,car.forward,4.62,0.0,0.0
20384,car.leftforward0,4.62,0.3754013483021905,0.3754013483021905
20385,car.leftforward1,4.62,0.04894006077678553,0.04894006077678553
20386,car.leftforward2,4.62,0.0,0.0
20387,car.leftrear0,4.62,-0.00014925624777433199,-0.00014925624777433199
20388,car.leftrear1,4.62,-0.5008517533133945,-0.5008517533133945
20389,car.rightforward0,4.62,-0.31668703454503927,-0.31668703454503927
20390,car.rightforward1,4.62,0.38612497451367966,0.38612497451367966
20391,car.rightforward2,4.62,0.0,0.0
20392,car.rightrear0,4.62,-0.32169609622984296,-0.32169609622984296
20393,car.rightrear1,4.62,-0.7387884759079928,-0.7387884759079928
20394,car.forward,4.63,0.0,0.0
20395,car.leftforward0,4.63,0.3781755193023526,0.3781755193023526
20396,car.leftforward1,4.63,0.04893212752742657,0.04893212752742657
20397,car.leftforward2,4.63,0.0,0.0
20398,car.leftrear0,4.63,-0.00014798820369072983,-0.00014798820369072983
20399,car.leftrear1,4.63,-0.4965223833554388,-0.4965223833554388
20400,car.rightforward0,4.63,-0.31220688629670446,-0.31220688629670446
20401,car.rightforward1,4.63,0.3893673313605177,0.3893673313605177
20402,car.rightforward2,4.63,0.0,0.0
20403,car.rightrear0,4.63,-0.3157268302513079,-0.3157268302513079
20404,car.rightrear1,4.63,-0.7371291174495165,-0.7371291174495165
20405,car.forward,4.64,0.0,0.0
20406,car.leftforward0,4.64,0.38091817789481164,0.38091817789481164
20407,car.leftforward1,4.64,0.04892328352351549,0.04892328352351549
20408,car.leftforward2,4.64,0.0,0.0
20409,car.leftrear0,4.64,-0.00014673093259514046,-0.00014673093259514046
20410,car.leftrear1,4.64,-0.49219499118120574,-0.49219499118120574
20411,car.rightforward0,4.64,-0.30772891012680825,-0.30772891012680825
20412,car.rightforward1,4.64,0.39257275536150704,0.39257275536150704
20413,car.rightforward2,4.64,0.0,0.0
20414,car.rightrear0,4.64,-0.30980475965252996,-0.30980475965252996
20415,car.rightrear1,4.64,-0.7354494307952115,-0.7354494307952115
20416,car.forward,4.65,0.0,0.0
20417,car.leftforward0,4.65,0.38362951111578636,0.38362951111578636
20418,car.leftforward1,4.65,0.0489135366793885,0.0489135366793885
20419,car.leftforward2,4.65,0.0,0.0
20420,car.leftrear0,4.65,-0.00014548434296326462,-0.00014548434296326462
20421,car.leftrear1,4.65,-0.4878697883885706,-0.4878697883885706
20422,car.rightforward0,4.65,-0.3032533642391874,-0.3032533642391874
20423,car.rightforward1,4.65,0.39574146461712134,0.39574146461712134
20424,car.rightforward2,4.65,0.0,0.0
20425,car.rightrear0,4.65,-0.3039296567540566,-0.3039296567540566
20426,car.rightrear1,4.65,-0.7337495452827546,-0.7337495452827546
20427,car.forward,4.66,0.0,0.0
20428,car.leftforward0,4.66,0.3863097057237619,0.3863097057237619
20429,car.leftforward1,4.66,0.04890289486019091,0.04890289486019091
20430,car.leftforward2,4.66,0.0,0.0
20431,car.leftrear0,4.66,-0.00014424834404689336,-0.00014424834404689336
20432,car.leftrear1,4.66,-0.483546984192535,-0.483546984192535
20433,car.rightforward0,4.66,-0.2987805041471224,-0.2987805041471224
20434,car.rightforward1,4.66,0.3988736770374439,0.3988736770374439
20435,car.rightforward2,4.66,0.0,0.0
20436,car.rightrear0,4.66,-0.2981012922128303,-0.2981012922128303
