,time,vehicle_id,x,y,v_x,v_y,a_x,a_y,heading_angle
157,1.58,car.leftforward2,309.4383559761064,-1.6,22.22,0.0,0.0,0.0,90.0
158,1.59,car.leftforward2,309.6605538000004,-1.6,22.22,0.0,0.0,0.0,90.0
159,1.6,car.leftforward2,309.8827516238945,-1.6,22.22,0.0,0.0,0.0,90.0
160,1.61,car.leftforward2,310.10494944778856,-1.6,22.22,0.0,0.0,0.0,90.0
161,1.62,car.leftforward2,310.32714727168263,-1.6,22.22,0.0,0.0,0.0,90.0
162,1.63,car.leftforward2,310.54934509557665,-1.6,22.22,0.0,0.0,0.0,90.0
163,1.64,car.leftforward2,310.77154291947073,-1.6,22.22,0.0,0.0,0.0,90.0
164,1.65,car.leftforward2,310.9937407433648,-1.6,22.22,0.0,0.0,0.0,90.0
165,1.66,car.leftforward2,311.21593856725883,-1.6,22.22,0.0,0.0,0.0,90.0
166,1.67,car.leftforward2,311.4381363911529,-1.6,22.22,0.0,0.0,0.0,90.0
167,1.68,car.leftforward2,311.660334215047,-1.6,22.22,0.0,0.0,0.0,90.0
168,1.69,car.leftforward2,311.882532038941,-1.6,22.22,0.0,0.0,0.0,90.0
169,1.7,car.leftforward2,312.1047298628351,-1.6,22.22,0.0,0.0,0.0,90.0
170,1.71,car.leftforward2,312.32692768672916,-1.6,22.22,0.0,0.0,0.0,90.0
171,1.72,car.leftforward2,312.5491255106232,-1.6,22.22,0.0,0.0,0.0,90.0
172,1.73,car.leftforward2,312.77132333451726,-1.6,22.22,0.0,0.0,0.0,90.0
173,1.74,car.leftforward2,312.99352115841134,-1.6,22.22,0.0,0.0,0.0,90.0
174,1.75,car.leftforward2,313.2157189823054,-1.6,22.22,0.0,0.0,0.0,90.0
175,1.76,car.leftforward2,313.43791680619944,-1.6,22.22,0.0,0.0,0.0,90.0
176,1.77,car.leftforward2,313.6601146300935,-1.6,22.22,0.0,0.0,0.0,90.0
177,1.78,car.leftforward2,313.8823124539876,-1.6,22.22,0.0,0.0,0.0,90.0
178,1.79,car.leftforward2,314.1045102778816,-1.6,22.22,0.0,0.0,0.0,90.0
179,1.8,car.leftforward2,314.3267081017757,-1.6,22.22,0.0,0.0,0.0,90.0
180,1.81,car.leftforward2,314.54890592566977,-1.6,22.22,0.0,0.0,0.0,90.0
181,1.82,car.leftforward2,314.7711037495638,-1.6,22.22,0.0,0.0,0.0,90.0
182,1.83,car.leftforward2,314.99330157345787,-1.6,22.22,0.0,0.0,0.0,90.0
183,1.84,car.leftforward2,315.21549939735195,-1.6,22.22,0.0,0.0,0.0,90.0
184,1.85,car.leftforward2,315.437697221246,-1.6,22.22,0.0,0.0,0.0,90.0
185,1.86,car.leftforward2,315.65989504514005,-1.6,22.22,0.0,0.0,0.0,90.0
186,1.87,car.leftforward2,315.8820928690341,-1.6,22.22,0.0,0.0,0.0,90.0
187,1.88,car.leftforward2,316.1042906929282,-1.6,22.22,0.0,0.0,0.0,90.0
188,1.89,car.leftforward2,316.3264885168222,-1.6,22.22,0.0,0.0,0.0,90.0
189,1.9,car.leftforward2,316.5486863407163,-1.6,22.22,0.0,0.0,0.0,90.0
190,1.91,car.leftforward2,316.7708841646104,-1.6,22.22,0.0,0.0,0.0,90.0
191,1.92,car.leftforward2,316.9930819885044,-1.6,22.22,0.0,0.0,0.0,90.0
192,1.93,car.leftforward2,317.2152798123985,-1.6,22.22,0.0,0.0,0.0,90.0
193,1.94,car.leftforward2,317.43747763629256,-1.6,22.22,0.0,0.0,0.0,90.0
194,1.95,car.leftforward2,317.6596754601866,-1.6,22.22,0.0,0.0,0.0,90.0
195,1.96,car.leftforward2,317.88187328408065,-1.6,22.22,0.0,0.0,0.0,90.0
196,1.97,car.leftforward2,318.10407110797473,-1.6,22.22,0.0,0.0,0.0,90.0
197,1.98,car.leftforward2,318.3262689318688,-1.6,22.22,0.0,0.0,0.0,90.0
198,1.99,car.leftforward2,318.54846675576283,-1.6,22.22,0.0,0.0,0.0,90.0
199,2.0,car.leftforward2,318.7706645796569,-1.6,22.22,0.0,0.0,0.0,90.0
200,2.01,car.leftforward2,318.992862403551,-1.6,22.22,0.0,0.0,0.0,90.0
201,2.02,car.leftforward2,319.215060227445,-1.6,22.22,0.0,0.0,0.0,90.0
202,2.03,car.leftforward2,319.4372580513391,-1.6,22.22,0.0,0.0,0.0,90.0
203,2.04,car.leftforward2,319.65945587523316,-1.6,22.22,0.0,0.0,0.0,90.0
204,2.05,car.leftforward2,319.8816536991272,-1.6,22.22,0.0,0.0,0.0,90.0
205,2.06,car.leftforward2,320.10385152302126,-1.6,22.22,0.0,0.0,0.0,90.0
206,2.07,car.leftforward2,320.32604934691534,-1.6,22.22,0.0,0.0,0.0,90.0
207,2.08,car.leftforward2,320.5482471708094,-1.6,22.22,0.0,0.0,0.0,90.0
208,2.09,car.leftforward2,320.77044499470344,-1.6,22.22,0.0,0.0,0.0,90.0
209,2.1,car.leftforward2,320.9926428185975,-1.6,22.22,0.0,0.0,0.0,90.0
210,2.11,car.leftforward2,321.2148406424916,-1.6,22.22,0.0,0.0,0.0,90.0
211,2.12,car.leftforward2,321.4370384663856,-1.6,22.22,0.0,0.0,0.0,90.0
212,2.13,car.leftforward2,321.6592362902797,-1.6,22.22,0.0,0.0,0.0,90.0
213,2.14,car.leftforward2,321.88143411417377,-1.6,22.22,0.0,0.0,0.0,90.0
214,2.15,car.leftforward2,322.1036319380678,-1.6,22.22,0.0,0.0,0.0,90.0
215,2.16,car.leftforward2,322.32582976196187,-1.6,22.22,0.0,0.0,0.0,90.0
216,2.17,car.leftforward2,322.54802758585595,-1.6,22.22,0.0,0.0,0.0,90.0
217,2.18,car.leftforward2,322.77022540975,-1.6,22.22,0.0,0.0,0.0,90.0
